Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN
2022,Honda,Ridgeline RTL-E,New,"$48,060 ",4.8,6,Sonic Gray Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F79NB036319
2021,Honda,Civic Sport,Used,"$26,999 ",5.0,4876,Modern Steel Metallic,–,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F88ME003249
2021,Honda,Odyssey EX,Used,"$33,988 ",4.7,361,Black,–,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H50MB005790
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5.0,2291,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37NA089364
2022,Honda,Accord Sport 1.5T,New,"$28,322 ",4.9,3405,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F30NA094695
2020,Honda,HR-V LX,Used,"$22,495 ",3.1,208,Silver,Gray,All-wheel Drive,27–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H33LM701396
2022,Honda,Pilot Sport,New,"$40,375 ",4.0,228,Crystal Black,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB090845
2022,Honda,Odyssey Elite,New,"$50,390 ",4.3,234,–,–,FWD,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H91NB056509
2022,Honda,Insight EX,Honda Certified,"$30,946 ",4.8,602,Platinum White Pearl,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F55NE015062
2022,Honda,Pilot TrailSport,New,"$47,038 ",4.5,1627,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB100836
2022,Honda,CR-V Touring,New,"$39,729 ",4.5,230,Platinum White Pearl,–,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H94NE050546
2022,Honda,Pilot Touring 7-Passenger,New,"$48,860 ",5.0,2352,Deep Scarlet Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H62NB101191
2022,Honda,Pilot Black Edition,Honda Certified,"$46,885 ",4.3,511,Black,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H78NB038932
2020,Honda,HR-V LX,Used,"$21,998 ",4.8,9,Black,Black,All-wheel Drive,27–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H36LM714224
2022,Honda,Civic Si Base,Honda Certified,"$31,943 ",4.0,277,Sonic Gray Pearl,Black / Red,Front-wheel Drive,27–37,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E58NH470545
2019,Honda,Accord Sport 2.0T,Used,"$24,998 ",4.7,7,Black,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32KA025623
2022,Honda,Pilot Sport,New,"$38,400 ",4.2,415,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H3XNB095713
2020,Honda,CR-V EX,Used,"$29,541 ",4.8,0,Blue,–,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H56LL025726
2023,Honda,Passport EX-L,New,"$42,790 ",4.7,436,Radiant Red Metallic II,Black,All-wheel Drive,19–24,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF8H57PB005370
2022,Honda,Accord Sport,New,"$34,755 ",3.9,161,NH-731P/CRYSTAL BL,NH-731P/BLACK,Front-wheel Drive,22–32,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,1HGCV2F31NA021230
2017,Honda,Odyssey EX-L,Used,"$25,564 ",4.3,1416,Black,Gray,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H67HB012051
2022,Honda,Pilot Sport,Honda Certified,"$38,418 ",3.9,235,Crystal Black Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H39NB032094
2013,Honda,Accord LX,Used,"$13,988 ",4.5,15,Maroon,Parchment,Front-wheel Drive,27–36,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F37DA009439
2022,Honda,Civic Sport Touring,Used,"$30,463 ",4.6,7,Smokey Mauve Pearl,Black,Front-wheel Drive,30–37,Gasoline,continuously variable,4 Cylinder Engine,19XFL1H85NE007445
2022,Honda,Accord Sport 1.5T,New,"$30,075 ",5.0,67,Crystal Black Pearl,–,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA117658
2023,Honda,CR-V EX-L,New,"$36,010 ",4.7,344,Platinum White Pearl,Gray,Front-wheel Drive,28–34,Gasoline,continuously variable automatic,4 Cylinder Engine,2HKRS3H72PH302505
2017,Honda,Ridgeline RTL-T,Used,"$28,970 ",4.7,223,White Diamond Pearl,Black,Front-wheel Drive,19–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK2F69HB010051
2011,Honda,Ridgeline RT,Used,"$8,000 ",5.0,3868,Bali Blue Pearl,Gray,Four-wheel Drive,15–20,Gasoline,Automatic,Gas V6 3.5L/212,5FPYK1F21BB455382
2021,Honda,Pilot EX-L,Honda Certified,"$33,395 ",4.6,245,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58MB022954
2011,Honda,Accord Crosstour EX-L,Used,"$13,995 ",4.4,705,Glacier Blue Metallic,Black,Four-wheel Drive,18–26,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF2H54BL004295
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5.0,1722,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F39NA094002
2015,Honda,Crosstour EX-L,Used,"$17,500 ",4.4,1192,Alabaster Silver Metallic,Black,Four-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF2H50FL001562
2005,Honda,CR-V SE,Used,"$5,450 ",4.4,6,Charcoal,Black,Four-wheel Drive,22–27,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRD78935C014054
2010,Honda,Accord Crosstour EX-L,Used,"$10,950 ",3.4,323,White Diamond Pearl,Black,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H51AL007681
2021,Honda,CR-V Special Edition,Honda Certified,"$28,500 ",4.6,1641,Red,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H78ME033861
2020,Honda,Civic EX,Used,"$28,998 ",4.7,3113,Lunar Silver Metallic,Black,Front-wheel Drive,31–40,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,SHHFK7H69LU220814
2007,Honda,Accord VP,Used,"$6,499 ",4.2,40,Gold,Tan,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56157A173176
2022,Honda,Accord Hybrid Sport,New,"$32,930 ",4.4,1059,–,–,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA047744
2022,Honda,Passport Elite,New,"$47,620 ",4.8,551,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H05NB022069
2022,Honda,Insight EX,Used,"$30,995 ",3.9,1600,Lunar Silver Metallic,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F5XNE012643
2022,Honda,Accord Sport 1.5T,New,"$28,470 ",5.0,3207,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F38NA105507
2022,Honda,Accord Hybrid Sport,Used,"$31,990 ",5.0,67,Crystal Black Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F25NA008607
2022,Honda,Pilot Special Edition,New,"$44,205 ",5.0,401,Gray,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H28NB094101
2009,Honda,Pilot EX-L,Used,"$11,450 ",4.8,108,Red,Gray,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF486X9B008316
2019,Honda,Civic Si Base,Used,"$26,000 ",4.5,288,Lunar Silver Metallic,Black,Front-wheel Drive,28–38,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E55KH701029
2022,Honda,Pilot Sport,New,"$41,375 ",4.6,1504,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H37NB102861
2022,Honda,Pilot Special Edition,New,"$44,600 ",5.0,3,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H22NB099181
2018,Honda,Civic Type R Touring,Used,"$39,395 ",4.7,2,Championship White,Red / Black,Front-wheel Drive,22–28,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G79JU200267
2020,Honda,Pilot EX-L,Used,"$37,485 ",4.2,1147,Lunar Silver Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56LB011076
2022,Honda,Pilot Touring 8-Passenger,New,Not Priced,4.9,958,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF6H62NB045219
2022,Honda,Pilot Sport,New,"$41,770 ",2.7,447,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB092187
2013,Honda,Crosstour EX,Used,"$22,747 ",5.0,5648,White Diamond Pearl,Black,Front-wheel Drive,20–30,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H30DL003589
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.5,2115,White,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB084998
2022,Honda,CR-V EX,New,"$29,485 ",4.7,3094,Modern Steel Metallic,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H53NA005927
2022,Honda,Pilot EX-L,New,"$44,000 ",4.9,767,Platinum White Pearl,Beige,AWD,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58NB085327
2022,Honda,Accord EX-L 1.5T,Used,"$32,995 ",4.2,76,Silver,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F55NA027706
2023,Honda,Civic Si,New,"$29,195 ",4.2,1578,Platinum White Pearl,Black/Red,Front-wheel Drive,27–37,Gasoline,Manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,A124127800044
2019,Honda,Ridgeline Sport,Used,"$30,794 ",4.2,90,Crystal Black Pearl,Black,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F18KB047772
2018,Honda,Civic EX,Used,"$22,998 ",4.8,3,White,Gray,Front-wheel Drive,31–40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F74JH551788
2021,Honda,Pilot Elite,Used,"$37,497 ",4.9,879,Gray,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H01MB002338
2021,Honda,Pilot Black Edition,Used,"$31,787 ",4.8,3,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H77MB002227
2013,Honda,Civic LX,Used,"$15,990 ",4.0,9531,White,Beige,Front-wheel Drive,28–39,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFB2F54DE040839
2022,Honda,Civic Sport,Used,"$26,998 ",4.9,530,Crystal Black Pearl,Black,Front-wheel Drive,30–37,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F50NH560289
2022,Honda,Pilot Sport,New,"$40,970 ",5.0,251,Obsidian Blue Pearl,Black,FWD,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H34NB034500
2023,Honda,CR-V EX,New,"$38,350 ",5.0,292,Canyon River Blue Metallic,B-640m/Black,Front-wheel Drive,28–34,Gasoline,continuously variable automatic,4 Cylinder Engine,7FARS3H44PE003560
2020,Honda,Accord Sport 2.0T,Used,"$28,945 ",4.4,152,Gray,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33LA020772
2016,Honda,Odyssey EX-L,Used,"$16,495 ",5.0,35,Smoky Topaz Metallic,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H67GB074886
2022,Honda,CR-V Hybrid Touring,New,"$39,439 ",4.7,5,Radiant Red Metallic,Gray,All-wheel Drive,40–35,Hybrid,electronic continuously variable,4 Cylinder Engine,5J6RT6H98NL058653
2022,Honda,Pilot Elite,New,"$52,060 ",4.9,273,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H07NB088532
2022,Honda,Ridgeline RTL-E,Used,"$40,950 ",4.6,1296,Gray,–,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F70NB014872
2022,Honda,Pilot EX-L,New,"$40,250 ",4.5,1691,Platinum White Pearl,–,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H55NB039061
2022,Honda,Passport Elite,New,"$47,211 ",4.1,1445,Lunar Silver Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00NB028412
2022,Honda,Accord Sport SE,New,"$31,960 ",5.0,2291,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F49NA123796
2022,Honda,Civic Sport,Used,"$26,552 ",5.0,942,Black,Black,Front-wheel Drive,30–37,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F52NH524927
2022,Honda,Accord Sport 1.5T,New,"$28,383 ",4.8,578,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F3XNA119618
2020,Honda,Civic Si Base,Used,"$25,428 ",4.5,26,Lunar Silver Metallic,Black,Front-wheel Drive,26–36,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E57LH704841
2014,Honda,Odyssey EX-L,Used,"$15,888 ",4.0,179,Black,–,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H68EB100506
2022,Honda,Accord LX 1.5T,Used,"$27,821 ",4.6,527,Platinum White Pearl,Black,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F15NA021644
2019,Honda,Passport Elite,Used,"$31,800 ",4.7,4,White Diamond Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H09KB005139
2022,Honda,Civic LX,Used,"$25,269 ",4.6,0,White,–,Front-wheel Drive,31–40,Gasoline,continuously variable (m cvt),4 Cylinder Engine,2HGFE2F22NH528336
2019,Honda,Civic Si Base,Used,"$23,977 ",4.7,447,Lunar Silver Metallic,Black,Front-wheel Drive,28–38,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC3A55KH751933
2020,Honda,Accord EX 1.5T,Used,"$27,998 ",4.8,0,White,Black,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F42LA122583
2021,Honda,Ridgeline Black Edition,Used,"$39,995 ",3.9,841,Crystal Black Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F85MB005897
2017,Honda,Accord Hybrid Touring,Used,"$22,908 ",4.7,227,Silver,–,Front-wheel Drive,49–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,JHMCR6F71HC021524
2022,Honda,Pilot Sport,New,"$41,770 ",4.6,1874,Sonic Gray Pearl,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H31NB098256
2022,Honda,Passport TrailSport,New,"$44,948 ",4.8,1978,Radiant Red Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H60NB017818
2022,Honda,Pilot Black Edition,New,"$53,560 ",4.7,739,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H77NB085143
2022,Honda,Civic Touring,New,"$30,640 ",4.6,3,Mist,Black,Front-wheel Drive,31–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F95NH328607
2022,Honda,Pilot Sport,New,"$39,875 ",4.4,71,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB090908
2017,Honda,Odyssey EX-L,Used,"$22,700 ",4.8,1359,Modern Steel Metallic,Gray,Front-wheel Drive,19–27,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNRL5H68HB008185
2020,Honda,Civic Sport,Used,"$22,867 ",5.0,1781,Cosmic Blue Metallic,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F87LH548685
2022,Honda,Accord Sport,New,"$30,470 ",5.0,1026,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,1HGCV1F35NA121714
2019,Honda,Ridgeline RTL-T,Used,"$27,200 ",4.8,267,White Diamond Pearl,Black / Gray,Front-wheel Drive,19–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK2F69KB006864
2019,Honda,Odyssey Elite,Used,"$39,350 ",4.0,31,White Diamond Pearl,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H90KB050308
2013,Honda,Civic LX,Used,"$12,999 ",4.6,7,BLACK,–,Front-wheel Drive,28–0,Gasoline,5-SPEED A/T,4 Cylinder Engine,19XFB2F5XDE007179
2019,Honda,Odyssey EX-L,Used,"$30,900 ",4.4,110,White Diamond Pearl,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77KB005817
2016,Honda,Odyssey EX-L,Used,"$22,245 ",4.5,403,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H67GB164331
2019,Honda,Passport EX-L,Used,"$25,696 ",4.4,1192,Black Copper Pearl,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H5XKB009061
2021,Honda,Insight Touring,Used,"$27,877 ",4.7,954,Platinum White Pearl,Black,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F93ME006412
2010,Honda,Ridgeline RTL,Used,"$17,995 ",4.1,377,Black,Black,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F50AB012570
2022,Honda,Pilot Sport,New,"$41,770 ",4.5,1732,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H3XNB099356
2021,Honda,Pilot Touring 7-Passenger,Used,"$39,259 ",4.8,1030,Lunar Silver Metallic,–,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H6XMB032517
2005,Honda,Civic Hybrid,Used,"$1,995 ",2.2,202,Blue,Gray,Front-wheel Drive,46–51,Hybrid,5-Speed Manual,1.3L I4 8V MPFI SOHC Hybrid,JHMES95695S014118
2023,Honda,Civic Touring,New,"$31,140 ",2.2,202,Mist,Blk Lth,Front-wheel Drive,31–38,Gasoline,CVT,4 Cylinder Engine,2HGFE1F94PH300087
2022,Honda,Accord Sport 2.0T,New,"$34,150 ",4.8,1028,Platinum White Pearl,–,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F34NA024946
2022,Honda,Pilot Special Edition,New,"$44,205 ",3.6,35,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H21NB094604
2022,Honda,Accord Sport 1.5T,New,"$30,075 ",4.2,40,Lunar Silver,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37NA079255
2009,Honda,Accord EX-L,Used,"$12,999 ",4.4,5,White Diamond Pearl,Tan,Front-wheel Drive,19–29,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCP36889A016110
2022,Honda,CR-V Hybrid EX,Used,"$32,880 ",4.4,928,Modern Steel Metallic,Black,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H56NL044134
2022,Honda,Pilot Sport,New,"$39,275 ",5.0,3600,Platinum,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H38NB102660
2022,Honda,Accord Hybrid Sport,New,"$32,165 ",4.4,880,Lunar Silver,–,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F22NA046506
2019,Honda,Passport EX-L,Used,"$26,019 ",5.0,13041,Black Copper Pearl,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H58KB009060
2022,Honda,Pilot Sport,New,"$42,663 ",3.0,1268,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB100385
2022,Honda,Pilot Special Edition,New,"$44,205 ",4.6,1504,Lunar Silver Metallic,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H22NB105495
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.6,1504,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB086659
2022,Honda,Pilot Sport,New,"$41,770 ",5.0,3,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H35NB100364
2016,Honda,HR-V LX,Used,"$16,990 ",4.0,9531,Black,Black,Front-wheel Drive,28–35,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H3XGM730409
2023,Honda,Pilot EX-L 7-Passenger,New,"$46,150 ",4.9,2757,Platinum White Pearl,Gray,All-wheel Drive,19–25,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FNYG1H59PB005178
2022,Honda,Accord Touring 2.0T,New,"$38,445 ",5.0,1664,Platinum White Pearl,Ivory,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F90NA010742
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5.0,2321,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F39NA024229
2018,Honda,CR-V EX-L,Used,"$29,590 ",4.0,9534,Beige,Sport,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H86JL019156
2022,Honda,Pilot Special Edition,New,"$44,205 ",4.9,767,Lunar Silver Metallic,Gray,AWD,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H21NB101406
2022,Honda,Pilot EX-L,New,"$43,605 ",5.0,6031,Crystal Blue,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H51NB089543
2015,Honda,Pilot EX-L,Used,"$17,683 ",4.2,90,Crystal Black Pearl,Gray,Four-wheel Drive,17–24,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H55FB067647
2019,Honda,Odyssey EX-L,Used,"$33,000 ",4.8,1037,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H71KB136077
2022,Honda,Pilot Black Edition,Used,"$43,988 ",5.0,110,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H77NB024116
2022,Honda,Pilot Special Edition,New,"$44,600 ",4.6,1486,Dark Cherry Pearl,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H27NB097085
2021,Honda,Civic Type R Limited Edition,New,Not Priced,1.6,76,White,–,Front-wheel Drive,22–28,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,0000000000TCFK810
2012,Honda,Crosstour EX,Used,"$16,990 ",4.0,9531,Gray,Black,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H34CL002573
2022,Honda,Civic EX-L,New,"$28,740 ",4.6,7,Platinum,Black,FWD,31–39,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H71NE024024
2017,Honda,Accord Hybrid EX-L,Used,"$18,500 ",4.5,890,–,–,Front-wheel Drive,49–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,JHMCR6F55HC025073
2021,Honda,Ridgeline RTL-E,Used,"$37,752 ",4.3,216,White,–,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F79MB011547
