Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN
2022,Honda,Accord Hybrid Sport,Used,"$33,752 ",4.7,290,Gray,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F28NA037955
2014,Honda,Odyssey EX-L,Used,"$22,987 ",5,248,Blue,Beige,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H61EB091695
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,850 ",4.6,985,Platinum White Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,7FARS6H9XPE004628
2023,Honda,Odyssey Elite,New,"$51,762 ",4.6,985,Obsidian Blue Pearl,Gray,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H97PB021492
2022,Honda,Accord Sport 2.0T,Used,"$31,599 ",4.8,564,Gray,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA002894
2022,Honda,CR-V Hybrid EX-L,Used,"$39,998 ",4.7,4,White,Tan,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H81NL029857
2008,Honda,CR-V EX-L,Used,"$9,995 ",4.5,113,White,–,Four-wheel Drive,20–26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRE48768C070522
2022,Honda,Passport TrailSport,New,"$44,660 ",4.7,1056,Radiant Red Metallic II,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H66NB029083
2019,Honda,Passport Elite,Used,"$36,990 ",4.5,1555,White Diamond Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00KB027806
2022,Honda,Accord Hybrid Sport,New,"$31,576 ",3.8,672,Crystal Black Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F26NA042846
2017,Honda,Accord EX,Used,"$20,950 ",4.8,441,Crystal Black Pearl,Black,Front-wheel Drive,26–34,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCT1B76HA008745
2016,Honda,Odyssey EX-L,Used,"$23,100 ",5,2756,Silver,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H60GB079752
2022,Honda,Pilot EX-L,New,"$41,604 ",5,5,Modern Steel Metallic,Black,Front-wheel Drive,20–27,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF5H59NB036373
2020,Honda,Passport EX-L,Used,"$30,291 ",2.2,57,Modern Steel Metallic,–,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H55LB003203
2023,Honda,Ridgeline Black Edition,New,"$48,820 ",4.5,1691,Sonic Gray Pearl,–,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F86PB014130
2022,Honda,Pilot Special Edition,Used,"$37,494 ",5,1621,Sonic Gray Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H25NB027143
2017,Honda,CR-V EX-L,Used,"$24,991 ",4.5,55,Gunmetal Metallic,Gray,Front-wheel Drive,28–34,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRW1H89HH508701
2016,Honda,Pilot EX-L,Used,"$20,500 ",4.7,187,Red,Beige,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H50GB031054
2023,Honda,CR-V EX,New,"$34,800 ",5,1551,Urban Gray Pearl,Black,All-wheel Drive,,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,2HKRS4H45PH411553
2020,Honda,Pilot EX-L,Used,"$30,857 ",4.3,123,–,–,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54LB031729
2022,Honda,CR-V Touring,Honda Certified,"$37,500 ",2.6,100,Maroon,–,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H97NE031070
2022,Honda,Accord Sport 1.5T,Used,"$29,991 ",4.9,2361,Red,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F3XNA060831
2018,Honda,CR-V Touring,Used,"$27,888 ",4.7,1688,Molten Lava Pearl,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H92JE009322
2020,Honda,CR-V EX,Used,"$28,995 ",5,7494,White,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H55LH686562
2017,Honda,CR-V EX,Honda Certified,"$23,978 ",4.8,602,Obsidian Blue Pearl,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H59HE043605
2021,Honda,CR-V Touring,Honda Certified,"$35,810 ",4.8,602,Platinum White Pearl,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H9XMH421781
2023,Honda,HR-V Sport,New,"$27,650 ",4.6,527,Pearl,Black,Front-wheel Drive,,Gasoline,Automatic,2.0L I4 16V GDI DOHC,3CZRZ1H59PM728436
2022,Honda,Pilot TrailSport,Honda Certified,"$41,992 ",4.5,820,Lunar Silver Metallic,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H80NB034222
2019,Honda,Accord Touring 2.0T,Used,"$29,911 ",4.6,1963,Platinum White Pearl,Ivory,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F94KA013140
2020,Honda,Civic Sport,Used,"$22,498 ",4.9,840,Modern Steel Metallic,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F83LH525680
2020,Honda,Civic LX,Used,"$22,039 ",5,937,Crystal Black Pearl,Black,Front-wheel Drive,30–38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F60LH599217
2021,Honda,Civic Sport,Honda Certified,"$24,993 ",3.9,1075,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H41MU217325
2020,Honda,Civic Si Base,Used,"$27,193 ",3.9,1075,Crystal Black Pearl,Black,Front-wheel Drive,26–36,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC3A51LH750070
2016,Honda,Accord Sport,Used,"$17,298 ",5,3749,Modern Steel Metallic,Black,Front-wheel Drive,26–35,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F50GA070346
2019,Honda,Accord Touring,Used,"$23,999 ",4.7,14,White,Black,Front-wheel Drive,8–34.6,Gasoline,continuously variable,4 Cylinder Engine,1HGCV1F93KA800851
2023,Honda,Pilot Sport,New,"$42,595 ",4.8,1978,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H33PB003537
2021,Honda,Pilot Touring 8-Passenger,Used,"$36,994 ",3.9,161,Obsidian Blue Pearl,Gray,All-wheel Drive,19–26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H92MB003254
2000,Honda,S2000,Used,"$33,000 ",4.8,226,Silverstone Metallic,Black,Rear-wheel Drive,20–26,Gasoline,6-Speed Manual,2.0L I4 16V MPFI DOHC,JHMAP114XYT005884
2023,Honda,Odyssey Touring,New,"$45,895 ",4.4,3,Silver Metallic,Gray,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H84PB032893
2023,Honda,Civic Sport,New,"$25,745 ",4.5,1614,Black,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F59PH505519
2023,Honda,Civic Sport,New,"$26,145 ",4.7,647,Crystal Black Pearl,Black,FWD,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F51PH520614
2009,Honda,Odyssey EX,Used,"$13,975 ",4.2,49,Slate Green Metallic,Gray,Front-wheel Drive,16–23,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38439B042877
2021,Honda,Ridgeline Sport,Used,"$38,977 ",4.7,0,Platinum White,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F10MB003185
2007,Honda,Accord EX-L,Used,"$8,987 ",4.5,223,Blue,Black,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56837A139024
2015,Honda,Odyssey EX,Used,"$18,998 ",4.7,29,Gray,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H42FB128026
2006,Honda,Element EX-P,Used,"$10,988 ",4.4,1,Blue,Gray / Blue,Front-wheel Drive,22–26,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH18796L002088
2021,Honda,CR-V Hybrid EX-L,Used,"$32,980 ",3,150,Blue,Gray,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H81ME000290
2021,Honda,Ridgeline Sport,Used,"$35,694 ",4.9,4929,Radiant Red Metallic II,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F18MB015861
2023,Honda,HR-V Sport,New,"$27,540 ",4.5,463,–,–,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ1H50PM726171
2019,Honda,Accord Hybrid Touring,Used,"$29,885 ",5,1430,Platinum White Pearl,Ivory,Front-wheel Drive,48–48,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F98KA017195
2008,Honda,Accord EX-L,Used,"$10,990 ",4.4,307,Taffeta White,Select,Front-wheel Drive,19–29,Gasoline,5-SPEED A/T,V6 Cylinder Engine,1HGCP36858A051380
2023,Honda,Odyssey Touring,New,"$46,400 ",4.5,1205,Pacific Pewter Metallic,–,FWD,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H87PB036971
2023,Honda,Pilot EX-L 8-Passenger,New,"$43,750 ",5,2546,Radiant Red Metallic II,Black,Front-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5FNYG2H49PB000494
2019,Honda,Passport EX-L,Used,"$27,998 ",4.8,1028,White Diamond Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50KB015442
2023,Honda,Civic Sport Touring,New,"$32,500 ",4.8,1152,Platinum White Pearl,Gray,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H88PE002355
2020,Honda,Passport EX-L,Honda Certified,"$34,995 ",4.8,14,Deep Scarlet Pearl,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XLB000111
2006,Honda,Civic LX,Used,"$5,206 ",4.3,2,Gray,–,Front-wheel Drive,30–40,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16536H516987
2014,Honda,Accord LX,Used,"$13,970 ",4.7,28,Modern Steel Metallic,Black,Front-wheel Drive,27–36,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F39EA152703
2021,Honda,Passport EX-L,Used,"$32,428 ",3.5,284,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H55MB022874
2018,Honda,Accord EX,Used,"$27,995 ",4.8,144,White,–,Front-wheel Drive,30–38,Gasoline,CVT,1.5L Turbo I4 192hp 192ft. lbs.,1HGCV1F46JA143255
2022,Honda,Passport TrailSport,Used,"$39,900 ",4.9,32,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H69NB001634
2021,Honda,Passport Elite,Used,"$36,633 ",3.3,32,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H05MB018134
2022,Honda,Civic Sport Touring,New,"$31,540 ",5,810,–,–,Front-wheel Drive,30–37,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H81NE022511
2022,Honda,Passport EX-L,New,"$49,991 ",4.9,3496,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50NB032665
2022,Honda,Pilot Elite,New,"$51,665 ",4.4,928,–,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H02NB093511
2023,Honda,Civic Si Base,New,"$29,650 ",5,3600,Blazing,Black / Red,FWD,,Gasoline,Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E50PH471627
2021,Honda,Accord Hybrid Touring,Used,"$34,250 ",4.7,786,Platinum White Pearl,Ivory,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F99MA015524
2019,Honda,Passport Sport,Honda Certified,"$26,991 ",4.2,1389,Deep Scarlet Pearl,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H27KB010142
2021,Honda,Ridgeline Sport,Used,"$30,575 ",4.7,3,Platinum White Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F10MB005129
2018,Honda,Clarity Plug-In Hybrid Touring,Used,"$25,994 ",4.8,801,Crystal Black Pearl,Black,Front-wheel Drive,,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,JHMZC5F31JC007566
2020,Honda,Pilot EX,Honda Certified,"$29,800 ",5,1822,Steel Sapphire Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32LB015642
2018,Honda,Clarity Plug-In Hybrid Touring,Used,"$20,540 ",4,210,Crystal Black Pearl,Beige,Front-wheel Drive,,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,JHMZC5F38JC012666
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,878,Platinum,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB096422
2020,Honda,Odyssey Elite,Used,"$39,488 ",4.7,18,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H94LB039720
2021,Honda,Civic Type R Touring,Used,"$42,890 ",4.3,788,Boost Blue Pearl,Black / Red,Front-wheel Drive,22–28,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G70MU202882
2023,Honda,Ridgeline RTL,New,"$43,755 ",4.6,652,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F5XPB014301
2022,Honda,Pilot Sport,New,"$41,375 ",4.2,1578,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H37NB102598
2023,Honda,Pilot Sport,New,"$42,545 ",5,3942,Lunar Silver Metallic,Black,All-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H33PB002226
2023,Honda,Pilot Touring,New,"$50,350 ",5,7642,UNKNOWN,Gray,AWD,,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5FNYG1H73PB007364
2023,Honda,CR-V Hybrid Sport Touring,New,"$39,845 ",4.5,3416,Meteorite Gray Metallic,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH801250
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.9,1532,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB104819
2019,Honda,Accord LX,Used,"$20,777 ",4.7,47,Black,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F19KA048888
2021,Honda,Passport EX-L,Used,"$32,000 ",4.2,389,Dark Cherry Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XMB043168
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,853,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB063703
2022,Honda,Pilot Elite,New,"$51,490 ",4.6,853,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H08NB047827
2022,Honda,Pilot Touring 7-Passenger,New,"$48,860 ",4.6,853,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H67NB077888
2022,Honda,Pilot Special Edition,New,"$44,600 ",4.6,853,Deep Scarlet Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H26NB101806
2022,Honda,Pilot Sport,New,"$41,375 ",4.6,853,Lunar Silver,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H37NB080229
2022,Honda,Pilot Sport,New,"$41,770 ",4.6,853,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H36NB104228
2014,Honda,Odyssey EX-L,Used,"$19,990 ",5,4140,Black,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H61EB104574
2022,Honda,Civic Sport Touring,New,"$31,145 ",4.7,393,Meteorite Gray Metallic,Gray,Front-wheel Drive,30–37,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H8XNE022765
2023,Honda,Civic EX,New,"$27,600 ",4.7,393,Platinum White Pearl,–,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F70PH303177
2018,Honda,Odyssey Elite,Used,"$33,981 ",4.3,471,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H96JB031132
2015,Honda,Accord Hybrid Base,Used,"$19,990 ",4,9531,Blue,Black,Front-wheel Drive,50–45,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCR6F3XFA000888
2018,Honda,CR-V EX-L,Used,"$26,998 ",4.7,2,Black,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H88JH640330
2016,Honda,CR-V LX,Used,"$22,998 ",4.6,16,Black,Black,All-wheel Drive,25–31,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,5J6RM4H35GL128464
2023,Honda,Passport EX-L,New,"$42,395 ",4.6,16,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H56PB006879
2023,Honda,Odyssey Touring,New,Not Priced,4.8,1279,Radiant Red Metallic II,Beige,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H87PB034136
2023,Honda,Odyssey Sport,New,"$42,900 ",5,737,Radiant Red Metallic,Black,Front-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H71PB022619
2021,Honda,Passport Elite,Used,"$41,812 ",3.8,442,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H01MB039515
2021,Honda,Passport EX-L,Used,"$34,496 ",4.8,725,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H52MB011833
2021,Honda,Passport Sport,Used,"$32,900 ",4.2,9,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H27MB033154
2018,Honda,Odyssey Elite,Used,"$33,998 ",4.5,285,Burgundy,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H93JB075606
2019,Honda,Odyssey EX,Used,"$29,491 ",4.2,796,White Diamond Pearl,Beige,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H55KB060216
2008,Honda,CR-V EX-L,Used,"$11,900 ",4.6,17,Silver,Gray,Four-wheel Drive,20–26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRE48718C053868
2021,Honda,Passport EX-L,Used,"$29,977 ",4.6,922,Black Copper Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XMB038133
2023,Honda,Civic EX,New,"$27,545 ",4.8,563,Aegean Blue Metallic,Black,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F71PH304550
2022,Honda,Civic EX-L,Used,"$33,000 ",4.7,851,Gray,Black,Front-wheel Drive,31–39,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H73NE008925
2022,Honda,Accord Hybrid Sport,New,"$31,576 ",3.8,672,Lunar Silver Metallic,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F20NA040655
2022,Honda,Accord Sport 1.5T,New,"$29,970 ",5,6,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F30NA094180
2022,Honda,Pilot Sport,New,"$41,769 ",5,5,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H37NB098696
2023,Honda,Civic Sport,New,"$26,600 ",4.8,2503,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F51PH519639
2020,Honda,Passport EX-L,Used,"$32,998 ",4.8,14,Red,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H57LB004739
2022,Honda,Civic Sport,Honda Certified,"$27,988 ",4.1,1445,Aegean Blue Metallic,Black,Front-wheel Drive,30–37,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F58NH576174
2022,Honda,Pilot Special Edition,Used,"$39,999 ",4.5,146,–,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H20NB042798
2023,Honda,Ridgeline RTL-E,New,"$46,310 ",5,1143,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F76PB005502
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",4.8,723,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA119488
2022,Honda,Accord LX 1.5T,Used,"$26,975 ",4.6,1508,Platinum White,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F13NA033405
2019,Honda,CR-V EX-L,Used,"$28,750 ",5,7494,Crystal Black Pearl,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H86KH510820
2020,Honda,CR-V EX-L,Used,"$28,983 ",4.8,602,Lunar Silver Metallic,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H82LA002718
2023,Honda,CR-V EX-L,New,"$43,950 ",4.8,602,Still Night Pearl,Black,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H71PH400219
2023,Honda,Odyssey Sport,New,"$41,550 ",5,2599,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H78PB030460
2017,Honda,Ridgeline RTL-T,Used,"$20,990 ",4.8,297,White Diamond Pearl,Black,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F63HB002176
2022,Honda,Civic Sport,New,"$26,240 ",5,2231,Boost Blue Pearl,Black,Front-wheel Drive,26–36,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC,19XFL2G84NE025040
2018,Honda,Civic EX-T,Used,"$23,939 ",5,2352,Modern Steel Metallic,Gray,Front-wheel Drive,32–42,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,JHMFC1F31JX018894
2018,Honda,Civic LX,Used,"$17,998 ",3.9,1075,Modern Steel Metallic,Black,Front-wheel Drive,31–40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F52JE014104
2014,Honda,CR-V EX-L,Used,"$19,206 ",4.4,650,Crystal Black Pearl,Black,All-wheel Drive,22–30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,2HKRM4H71EH629930
2023,Honda,Civic Sport,New,"$25,745 ",3,52,Aegean Blue,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 DOHC 16V,2HGFE2F55PH508661
2023,Honda,Civic Touring,New,"$31,140 ",3,52,Morning Mist Metallic,Black,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 DOHC,2HGFE1F94PH300235
2017,Honda,Pilot EX-L,Used,"$24,995 ",4.6,165,Gray,Gray,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H51HB031317
2023,Honda,Civic Sport,New,"$26,145 ",4.5,950,Gray Metallic,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F52PH521139
2015,Honda,Accord Sport,Used,"$17,590 ",4,9531,Burgundy,Black,Front-wheel Drive,26–35,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F50FA177010
2023,Honda,Ridgeline RTL,New,"$43,075 ",5,4272,Obsidian Blue Pearl,Gray,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F51PB014784
2023,Honda,Passport TrailSport,New,"$45,080 ",5,4272,Platinum White Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H64PB002922
